stock,Region1Name,Region2Name,Region3Name,Region4Name,pst_agg,juv_marine
S-CHILKO R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
S-CHILLIWACK R,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SLOQUET_CR,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
SLOQUET_CREEK,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
STUART,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
STUART_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
TASEKO_RIVER,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
U_CARIBOO,Fraser_Summer_5.2,Fraser Early,Fraser River,SalSea,FR-early,Fraser Yearling
ALOUETTE_R_S,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
BOOTH CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHEHALIS RIVER H,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHEHALIS_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHEHALIS_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWAC@STAV,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK RIVER H,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK_F,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK_RIVER_FALL,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK_RIVER_fall,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILLIWACK_VEDDER_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CHILQUA_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
FINCH CR     16.0222,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
H-CHILLIWACK RIVER H,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
HARRISON,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
HARRISON_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
HICKS_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
INCH CREEK H,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
LITTLECAMPBELL,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
LITTLE_CAMPBELL_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
LITTLE_CAMPBELL_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
NAHATLATCH_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
NAHATLATCH_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
NICOMEKL_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
NICOMEKL_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
NORRISH_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
POST_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
R_CHEHALIS,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
R_CHILLIWACK,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
S-HARRISON R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
S-INCH CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
SANDY COVE SEAPEN,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
SERPENTINE,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
SERPENTINE_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
SILVERDALE_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
STAVE_R,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
STAVE_RIVER,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
WORTH_CR,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
W_CHILLIWACK,Fraser_Fall,Fraser Late,Fraser River,SalSea,FR-late,Salish Coastal
CAPILANO,SOMN,SOMN,Fraser River,SalSea,FR-early,Salish Coastal
BEAR_CR_SUFA,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
BIG SOOS CR  09.0072,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CEDAR_EARLY,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CEDAR_RIVER,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CEDAR_R_SUFA,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CLARKS CR    10.0027,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GROVERS CR   15.0299,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
ISSAQUAH CR  08.0178,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
LTL WHITE SALMON NFH,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
LTL WHITE SALMON-NFH,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
PORTAGE BAY STOCK UW,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
VOIGHT CR    10.0414,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WA URB LITTLE WHITE,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WALLACE R HATCHERY,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WALLACE RIVER HATCHERY,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITE R      10.0031,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITE_F,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITE_H,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITE_R,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITE_RIVER,C_Puget_Sound,Central Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
DEWATTO_R_HOOD_CANAL,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
GEORGE ADAMS (PURDY),Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
GEORGE ADAMS HATCHERY,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
GEORGE_ADAMS_H,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
HAMMA HAMMA  16.0251,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
HAMMA_HAMMA_R,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
HOODSPORT HATCHERY,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
NF_SKOKOMISH_F,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
QUILCENE NFH,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
QUILCENE_R,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
SKOKOMISH R  16.0001,Hood_Canal,Hood Canal,Puget Sound,SalSea,PSD,Salish Coastal
BRENNER HATCHERY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
FORTSON POND NET PEN,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GLENWOOD SPRINGS,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GRIZZLY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GRIZZLY_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
HURD CR HATCHERY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
JONES_CR,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
LUMMI SEA PONDS,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
L_SAUK_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
L_SKAGIT_R_FA,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MARBLEMOUNT HATCH,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MARBLEMOUNT HATCHERY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MARBLEMOUNT_H,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MARBLEMOUNT_HSP,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MARBLEMOUNT_HSU,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NF_NOOKSACK_H,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NOOKSACK -SF 01.0246,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NOOKSACK R   01.0120,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NOOKSACK_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NOOKSACK_SF,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SAMISH   (FRIDAY CR),N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SAMISH HATCHERY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SAMISH R     03.0005,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SAMISH_H,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKAGIT R     03.0176,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKAGIT_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKAGIT_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKOOKUM CR   01.0273,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKOOKUM CR HATCHERY,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKYKOMISH R  07.0012,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKYKOMISH_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SKYKOMISH_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SNOHOMISH R  07.0012,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SNOHOMISH_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SNOHOMISH_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SNOQUALMIE_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
STILLAGUAMISH R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
STILLAGUAMISH R -NF,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
STILLAGUAMISHS,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
STILLAGUAMISH_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
U_SAUK_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
U_SAUK_R_SPSU,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
U_SKAGIT_R,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WALLACE R    07.0940,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WALLACE R + SAMISH,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITEHORSE POND,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
WHITEHORSE_RIVER,N_Puget_Sound,North Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NOOKSACK_SP@KE,N_Puget_Sound,Puget Sound Spring,Puget Sound,SalSea,PSD,Salish Coastal
SKAGIT_SU,N_Puget_Sound,Puget Sound Summer,Puget Sound,SalSea,PSD,Salish Coastal
SKYKOMISH_SU,N_Puget_Sound,Puget Sound Summer,Puget Sound,SalSea,PSD,Salish Coastal
BERNIE GOBIN HATCH,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CHAMBERS CR  12.0007,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CLARKS CRK HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CLEAR CR    11.0013C,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
CLEAR CREEK HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
DESCHUTES R  13.0028,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GARRISON HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GORST CR REARING PND,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN@KENDAL_F,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN_F@SOOS,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN_RIVER,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN_RIVER-KENDAL,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN_RIVER-Kendal,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GREEN_R_FA,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GROVERS CR HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
GROVERS_CR_H,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
HUPP SPRINGS REARING,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
HUPP_SP_H,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
ICY CR HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
ISSAQUAH HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
ISSAQUAH_CR,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
KALAMA CR    11.0017,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
KENDALL CR HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MINTER CR    15.0048,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MINTER CR HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
MINTER_CR,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
NISQUALLY R  11.0008,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
PALMER HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
PUYALLUP_R,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SOOS CREEK HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SOOS_CREEK,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SOOS_CR_H,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
SOOS_H,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
S_PRAIRIE_CR,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
TUMWATER FALLS HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
UW_H_SUFA,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
VOIGHTS CR HATCHERY,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
VOIGHTS_H,S_Puget_Sound,South Puget Sound Fall,Puget Sound,SalSea,PSD,Salish Coastal
BIG,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
BIG QUALICUM RIVER H,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
BIGQUL@LANG,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
BIG_QUALICUM,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
BIG_QUALICUM_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEMAINUS,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEMAINUS_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
COWICHAN,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
COWICHAN RIVER H,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
COWICHAN_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
COWICHAN_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
DISCOVERY PASSAGE SEAPENS,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
FANNY BAY/ JNST SEAPEN,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
LITTLE_QUALICUM_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
L_QUALICUM,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMOSU_BACKX,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMOUPPER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_F,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_RIVER-UPPER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_RIVER_F,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_RIVER_FALL,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_RIVER_S,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_RIVER_SUMMER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_SP,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_SU,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NANAIMO_UNKNOWN,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NATHAN_CR_VI,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
NISQUALLY_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
OYSTER_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE RIVER H,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGESUM,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_BACKX,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_F,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_RIVER(FALL),ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_RIVER(fall),ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_RIVER_FALL,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLEDGE_SU,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
PUNTLED_SU,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
QUALICUM_RIVER,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
ROSEWALL CREEK H,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
ROSEWALL_CR,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-BIG QUALICUM R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-CHEMAINUS R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-COWICHAN R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-FIRST LK/GSVI,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-L QUALICUM R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-NANAIMO R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
S-PUNTLEDGE R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
SORENSON_CR,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
TRENT_R,ECVI,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
AHNUHATI_R,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
ASHLULM,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CAPILANO RIVER H,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CAPILANO_R,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CAPILANO_RIVER,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_F,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_RIVER,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_RIVER-TENDERFOOT,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_RIVER_FALL,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_RIVER_SUMMER,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
CHEAKAMUS_SU,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
DEVEREUX_CREEK,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
HEYDON_CR,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
HOMATHKO_R,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
HOMATHKO_RIVER,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
KAKWEIKEN_R,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
KLINAKLINI_RIVER,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
MAMQUAM,SOMN,Lower Strait of Georgia/Lower GS Hatchery,SOG,SalSea,SOG,Salish Coastal
